FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8,FA9,FA10,FA11,FA12,FA13,FA14,FA15,e_total,e_ionic,e_electronic,formula_pretty,Material ID
0.408847237,-0.124245984,-1.019154059,1.019421261,1.056474501,-0.815319828,1.21273406,-0.539871851,-0.194484875,-0.297822758,-0.079579867,-0.529132231,0.499054941,-0.865943141,-0.68022807,,,,Mg(MoO2)2,mp-1047337
0.618125552,-0.765204242,-0.693348974,0.394984025,0.950518147,-0.747373358,-1.019092064,-0.436849792,-0.168454331,-0.311181584,-0.408853459,0.959273007,0.78834764,-0.050721193,-1.127572739,,,,Mn2ZnO4,mp-1041340
0.723431051,1.146548537,-0.842587039,-1.057862433,0.62266226,-1.051264513,1.124790518,-0.367256866,0.126334057,0.425854067,0.156309457,-0.199003156,1.262041936,-1.09400355,-0.113686686,,,,DyCuO3,mp-1183771
0.292400223,1.815212205,-0.976978874,-0.4281346,-0.513974172,-0.180615974,-1.165976539,-0.307597526,1.551182263,-0.750341583,-1.045701746,1.267292131,-0.414334892,2.257899417,-0.139021043,,,,FeBiO3,mp-1182718
0.992956928,-1.132943983,-2.352037117,-0.164872301,-0.540220716,0.809587363,-0.91042766,0.471600777,-0.761092134,-0.597941991,0.231011075,-1.756277462,0.090373806,0.405253162,-0.765687216,,,,PCF3,mp-556383
0.394379552,-1.068438121,-0.080264222,1.325607742,1.494232345,-0.433617204,-1.250411444,-0.336125886,-0.836871889,-0.271994347,-0.408322062,-0.54893012,0.243812602,-0.313690699,-0.668462019,,,,MgTi2O4,mp-27872
0.587197114,2.199825979,-0.740267911,1.374073809,1.07741642,-0.320052526,-0.718026412,-0.001903558,-0.011781681,-0.912628956,-0.247141903,-0.035882817,0.50613875,-0.369165856,-1.28449444,,,,Zn(WO2)2,mp-1041123
0.600105635,-0.330294745,-0.261889056,0.287062662,0.114297444,-0.966784597,0.867179595,-0.322399387,-0.355643006,-0.562548419,-0.158530368,-0.122927558,1.08013439,-0.064792049,1.154444515,,,,SrRuO3,mp-611033
0.76023408,-0.066132322,-2.956780709,-1.057576373,-1.030898998,-0.908012592,-1.023529892,-1.031426409,-0.660075034,-0.093814521,-0.206535392,1.486477075,1.569739513,-0.263432966,0.531642824,,,,SnO2,mp-1384340
0.454891359,-0.822158426,-2.340088624,-1.268242988,-0.173421628,-0.88035837,-1.243225921,-0.927873258,-0.977374985,0.137847097,0.44344246,1.623230934,1.086231556,0.188745903,-0.543999161,,,,Ga2O3,mp-685090
0.548392036,2.002506721,0.393740772,0.003905193,1.047778779,-0.491103506,-0.977825007,-0.041376859,-0.218898584,-1.180272719,-0.161320773,-0.335310261,0.897954035,-0.833582833,0.558775175,,,,SrIrO3,mp-1016848
0.270657626,-1.24651518,-0.385419621,1.668620603,1.367817147,-0.542747467,-1.254997789,-0.264201456,-0.915350005,-0.324584617,-0.245757186,-0.625165871,1.271314436,-0.403355086,-0.683146186,,,,Ti11O14,mp-1101463
0.691344526,0.472991232,-0.182736608,-1.153920252,0.886551258,-0.285586876,-0.80588836,-0.54880618,-0.069950849,2.203155659,-0.045838543,-1.646351792,-0.013483662,-1.308217736,-0.025891155,,,,NdBeO3,mp-975579
0.788506869,0.67831051,-0.958586289,0.063662763,0.930067317,-0.934981968,1.141147957,-0.276593784,0.47525969,1.350199848,-0.089134542,-1.154733506,1.111172141,-1.129455682,-0.028038145,,,,EuCrO3,mp-1189762
1.002448676,-0.470873,0.003668529,-0.516742803,0.819696329,0.206430896,0.633471997,0.367463921,0.737105165,-0.654287022,-1.113113609,0.136563698,0.911871499,-0.923028995,2.512289489,,,,RbNiF3,mp-556488
0.198396489,-0.284176013,-0.47748526,0.621877578,1.36376808,1.03688499,0.933411982,0.598164534,-0.323955704,-0.53579549,-1.286892054,-0.003119472,-0.239913625,-1.251139817,3.907977582,,,,Cs2CrCl4,mp-28497
0.476812211,-0.608157812,-0.163397115,-0.419940888,0.834927866,-0.550521566,-1.015502322,-0.394088256,0.459230157,-0.634516586,-0.251335507,0.612934819,0.237661583,-0.538469888,-0.875973219,,,,Mg(NiO2)2,mp-2224448
0.784995057,-0.221856391,-1.414208755,-1.097020865,-0.727889728,-0.061144067,-1.076844734,-0.802962881,-0.437170499,-0.126966291,-0.646544397,1.308763262,0.904406614,0.186846452,-0.238796987,,,,CdSO3,mp-8516
0.941075324,0.67425336,0.117553433,-1.554439836,0.4023659,-0.6445794,-0.919795845,-0.068738269,-0.023035623,1.693868718,-0.434029473,-1.687795661,2.538114668,-1.926061642,-0.020989039,,,,EuO2,mp-1206506
-0.252150265,-1.036521479,0.297797073,1.829211854,1.263254924,0.636130517,-1.446157423,0.03347122,-0.756994487,-0.123898153,-0.315238013,0.274920917,-0.101903466,-0.281185733,0.157548337,,,,Y2MnS4,mp-1216082
0.172334804,-0.248197203,-0.064857641,1.321188866,1.862373312,-0.625068703,-1.383224927,-0.905434058,-0.996013851,-0.10271026,-0.627967585,-0.397125754,1.47041106,-0.313838856,1.515984228,,,,SrLa2O4,mp-752533
-0.871192441,-0.398468128,2.195065065,-0.91465674,0.615523873,0.392874753,-1.48746297,-0.304373482,-0.754467475,-0.555604899,0.297855622,1.483419952,-0.693418949,-0.519444053,-0.114448188,,,,Ca3SbP,mp-1096764
0.941474157,-0.877760542,0.927851026,-0.111266706,1.315153526,0.180517031,0.689911848,0.066287619,-0.433595994,-0.089434512,-1.442946265,-0.036353649,0.092485332,-0.597677735,-1.142078294,,,,Li2MnF4,mp-777485
0.786443124,-0.089355555,0.3791707,-1.334473917,-0.305265481,-0.752508166,0.517204129,-0.445505353,-0.487834904,-0.406921776,-0.341670665,1.350842336,1.183469686,0.097648268,1.914531593,,,,KIO3,mp-1080058
-0.75912575,1.565666305,2.015455689,1.83757126,-0.242813756,1.791151038,-1.40262439,1.310119792,-0.315616078,-0.565382351,1.168224524,-0.161497896,1.868595453,0.386043073,-0.469111639,,,,Lu3InN,mp-11733
-1.712913365,-0.214326147,-1.609167918,0.203321203,-0.360955669,-0.58081383,0.937867334,-1.589331646,2.547422881,-0.395780492,2.512600167,-0.400670376,0.772626635,-0.157601359,0.329634775,,,,Fe2B4Mo,mp-15722
-1.25008987,-0.568284442,2.171690452,-0.949571754,0.652724445,0.075666354,-1.506315861,-0.153258653,-0.874513374,-0.609317434,0.396606333,1.984125335,-0.380067002,-0.278321565,0.039566305,,,,Ca3SbAs,mp-1013738
1.036166534,-1.135896507,-0.355434228,0.617262102,-0.407207589,-0.512033453,-1.071704092,-0.002346136,-0.438931759,-0.366164644,-0.362121161,0.108726108,1.741965251,-1.242683184,-0.970673969,,,,MnO2,mp-25275
0.794643774,2.037836727,-1.762470759,-1.351198485,-0.754355471,-0.341697684,-1.068451831,-0.710389841,-0.530823888,-0.235149086,0.138306385,0.910486457,0.249218086,0.736304897,-0.455383973,,,,TlPO3,mp-27144
-0.591717184,-1.232162933,0.404197126,-1.315286358,3.241770277,-0.579619743,-1.539390565,-0.597881377,-1.001265745,-0.670121493,-0.79300782,-1.356568081,0.714950507,0.602519487,0.256489597,,,,CaO,mp-1064492
0.320478324,0.854666314,-0.268991474,1.241791898,0.966397325,-0.568879778,-1.12660256,-1.295839646,-0.580178608,0.042674912,-0.472839403,-0.493208647,0.260508932,-1.116675309,1.261102172,,,,AcMgO3,mp-1183142
0.99720763,-1.091131213,-0.896373329,1.059134476,-0.545953493,-0.74522558,1.294033751,0.088992316,-0.45603115,-0.219813159,-0.164322683,-0.155262635,1.907326259,-1.581540589,-1.043436195,,,,CrO2,mp-1047121
-0.190463118,-1.031447569,0.44101256,-0.215607851,1.117433424,0.812821738,-1.334026781,0.431830559,1.57548646,-0.602469379,-0.225739733,0.473209131,-0.954502694,-0.176051688,0.245832761,,,,Ca(CoS2)2,mp-1408976
0.674595473,1.11081032,-1.669087842,1.970552213,0.698442282,-0.573503801,1.281223298,-1.020048498,-0.285354514,3.008609198,-0.03703264,-0.323334243,1.23877796,-1.093225483,-0.189633629,,,,NpMoO3,mp-1186334
0.533614591,-0.098444119,-1.943408195,-1.071733612,0.271467552,-0.916543198,-0.998035256,-0.880998411,-0.542157802,-0.214146631,0.040966579,1.606384405,1.764431488,-0.207363141,0.125188532,,,,CdSnO3,mp-849371
0.523993883,-0.766869117,0.122827995,1.942155191,0.961627005,-0.570702271,-1.195584118,-0.355499719,-0.684366174,-0.262150376,-0.244361819,-0.431397766,1.323298166,-0.2663655,0.204743231,,,,YVO3,mp-1375509
-1.014269392,1.364052512,1.3666689,-1.277441837,-0.03627629,1.127778347,-0.890062073,0.519935982,0.298274635,0.631006601,1.945266347,-1.091441867,1.068668283,-0.067825102,-0.004004392,,,,Tb3InC,mp-21392
0.417401835,-0.920203342,0.214056703,1.111378992,1.196321713,-0.918975649,0.525954374,-0.214472214,-0.507595442,-0.289201708,-0.167634315,-0.690640522,0.251906832,-0.528019645,-0.415482698,,,,NaV2O4,mp-642750
0.948219584,2.258807898,-0.426422967,1.587104173,-0.633148561,-0.065993384,-0.759742811,0.431065008,-0.137673431,-0.977466028,-0.210185765,-0.94193475,0.935238377,-0.866452061,-1.197910497,,,,WO2,mp-1245271
-0.204861071,-0.808161371,-1.251168817,1.362146838,0.679016042,0.366402374,0.878013501,0.268982601,-0.36212627,-0.211944712,-0.017286265,-0.275680241,0.037191381,-0.677696328,-0.186543693,,,,Mn(NbS2)2,mp-1211179
0.698802608,2.363554659,-1.005146081,0.819949189,0.304262528,-0.242115576,-0.799500102,0.281743759,-0.446570271,-1.215840133,-0.259622585,-0.443638026,2.101405054,-1.421919948,-1.479879746,,,,OsO2,mp-1095264
-0.9145238,-1.14654243,-0.404667834,1.482220276,-0.466513436,-1.304634404,0.979787771,0.432663331,-0.726899116,-0.279758766,2.275258967,1.073705594,-0.756433255,-0.443600725,0.418032197,,,,YGa3Cu,mp-1215945
0.087091631,0.616540485,0.310387184,-1.106980196,1.621179066,0.101245813,-1.103091798,1.194264833,-0.401726811,0.354542014,-0.118063604,0.863756296,-0.491320384,-0.585455653,-0.774948805,,,,Dy2MgSe4,mp-1232063
0.299062556,-0.68804091,0.23360204,-1.199312135,1.331278991,-0.876659481,0.501840735,-0.232854527,-0.536069607,-0.481260637,-0.223150707,-1.20758043,1.228318553,-0.842287487,2.181541163,,,,KSrO3,mp-1184959
0.935152115,-0.528182104,-0.159040018,1.253791303,0.505248746,-0.228342479,-1.101814674,-0.686487573,-0.925087155,4.803313554,-0.665285978,-0.009903313,2.110184561,-0.84879707,0.16083239,,,,Ce5O9,mp-32613
0.520966984,0.075805091,0.146414789,-1.01140126,0.317509825,-1.074966984,-1.112677857,-0.972092064,-0.394969239,-0.327393804,0.799673256,0.985294444,1.691668998,-0.421922057,1.743077258,,,,BaInO3,mp-1227991
0.200431462,1.978926062,0.863662323,-1.349290459,0.669316014,0.574082836,-1.277626816,0.687939321,-0.544757073,-0.285506505,0.161379406,0.32216902,0.589731871,-0.111090217,-0.946520628,,,,Er2PbS4,mp-1225956
0.653999986,-0.813947438,-0.572811207,0.378628182,0.427483756,-0.403957456,-0.996261335,-0.094660135,1.67391843,-0.376505771,-0.353527413,0.431929314,1.097467222,-0.510882769,-0.895915993,,,,MnCoO3,mp-1181286
0.928520957,0.109004426,-0.051876951,-1.525376441,0.443690748,-0.455401338,-0.927404339,-0.403479048,-0.370059289,3.18272331,-0.396660981,-1.381722133,2.162412052,-1.858684529,0.090108729,,,,PrO2,mp-1302
-0.539348823,-1.163266453,-1.010408148,1.271256845,-0.316011697,-0.563817439,1.290131366,1.341884293,-0.529908173,3.259512132,1.469512479,1.220639151,-2.192317228,-0.617819543,0.473911353,,,,Ce(Sn2Pd)2,mp-1104512
0.598787114,1.502473779,-1.242293827,0.416053535,0.221839837,-0.590403347,0.842346105,0.180471666,-0.496745294,-0.568348803,-0.282772025,0.349376173,0.77965284,0.150839042,-0.775251996,,,,Hg2MoO4,mp-558802
-0.156531902,-1.195316152,-0.632337206,0.759495115,0.929470268,0.436000479,0.782628978,0.206926466,-0.63826096,-0.252352343,-0.31705835,0.085241632,-0.66117549,-0.063886014,-0.658668892,,,,Mg(CrS2)2,mp-2225385
0.406188658,1.671774537,0.324087035,-1.15072709,1.930722612,-0.473017635,-1.122522432,-0.019006225,-0.41850044,-0.584084608,-0.340198897,-2.082165114,0.955617317,-0.552077403,0.015756505,,,,CaTm2O4,mp-1178472
0.458810093,-0.993247523,-0.188319029,0.389801432,0.749342842,-0.971149076,0.453051469,-0.164708531,-0.183170627,-0.456528358,-0.14724882,-0.286223998,0.636676836,-0.090538607,1.146829108,,,,KMn2O4,mp-1003314
0.667709711,-0.713972883,-0.999181303,1.136709787,0.529918516,-0.93190783,0.885418017,-0.347555473,-0.577442142,-0.260308576,-0.140030968,0.80491969,0.786908102,-0.576122167,-0.954975503,,,,VCuO3,mp-504580
0.936841981,0.618128889,-0.338547108,1.43270889,0.092700842,0.133780587,-0.938731215,-0.405973719,-0.340796491,1.934272979,0.431790105,-1.144116015,-0.191680779,-0.210248539,-0.268077087,,,,GdBO3,mp-561949
0.717968134,-1.488082893,-1.703358096,-1.223564822,0.074573312,-1.066753222,-1.17229261,-0.257669245,-1.0539002,-0.151057847,0.760472845,-1.307345841,0.918602547,0.249228374,-0.768551375,,,,Al2O3,mp-1245111
0.482371056,-0.537246386,0.451031124,-0.338502389,0.558717349,-0.794787718,0.638374043,-0.259381882,1.78733892,-0.450214482,-0.171879441,0.280711574,0.227808969,-0.430121773,-0.855966363,,,,Li(CoO2)2,mp-752914
0.237075662,-1.171309164,0.884133806,1.456137687,0.992595011,0.076908921,-1.349234206,1.793950759,-0.873355843,-0.548797116,-0.293762228,1.780916777,-1.056855301,-0.337285524,0.449971834,,,,SrZrSe3,mp-541570
0.638344509,1.70878878,-2.681457736,-1.097601958,-0.081603446,-0.790458914,-0.880358214,-0.465762497,-0.543654514,-0.491090155,-0.099320622,0.955871706,1.048366558,1.022484067,-0.31566391,,,,GePbO3,mp-554699
0.43538588,-0.865240609,0.165521604,0.270052929,1.173736322,-1.075483083,0.512721643,-0.383684821,-0.289260283,-0.272958935,-0.274273996,-0.220484982,0.317764768,-0.199868605,-0.472079102,,,,NaMn2O4,mp-1293027
0.669577894,1.497935691,0.094094672,-1.072314896,0.574811992,-0.667850017,-1.021476859,-0.179645912,-0.464188596,-0.28244765,0.733380401,-1.911077572,0.36338831,-0.722773211,-0.408306005,,,,TmAlO3,mp-1101265
0.565530847,-0.851643265,-0.419588398,0.500503759,0.774475535,-0.906168344,0.833959507,-0.271661624,-0.469477525,-0.308842113,-0.100906379,-0.383365659,0.443543509,-0.870495594,-0.877787529,,,,MgCrO3,mp-1346485
0.817470571,-0.821589417,0.530285267,1.97977554,-0.143548958,-0.363289269,-1.3505283,-0.207164499,-0.967799468,-0.221346964,-0.51560096,-0.347738277,1.891765621,-1.221094132,0.547662202,,,,YO2,mp-1102883
0.333429965,-0.946221412,0.623986433,-1.169785727,1.523022508,0.794784023,0.083415112,0.985104567,-0.80686707,-0.578244718,-1.288690308,-0.902154026,0.301521396,-0.903962078,2.311536311,,,,RbSrCl3,mp-998755
0.144726659,0.709354227,-2.143042217,1.229766048,0.782557919,-0.079105992,1.353391838,1.981596649,-0.270123728,-0.582656451,-0.03455633,-0.392116203,-1.78050399,-0.382822595,-0.363600953,,,,Cu2WSe4,mp-1025150
0.995287374,-0.728204013,1.027624431,-1.162739355,1.083634125,0.174494103,1.100591728,0.058298204,-0.366565139,-0.392669461,-1.266029942,0.84564311,0.856140037,-1.080611383,-1.215396812,,,,Li2CuF4,mp-753123
-1.275562124,-1.249416276,0.733115596,1.05547067,-0.718880468,-0.35288378,-1.201680297,-0.762372923,-0.063679803,-0.315211734,1.408354032,0.99573041,-0.495554055,-0.168258054,0.096471757,,,,ScSi3Ni,mp-3129
-1.599326774,1.574024878,-0.692078801,0.76840391,-0.123694287,-0.399524857,-0.776220708,-1.458134673,-0.065915478,-0.902469457,2.370079646,-0.969045594,0.446135871,-0.128531066,-0.308444089,,,,Ta(MnB2)2,mp-1077930
0.459716862,2.273307437,-0.180888512,1.251594383,1.356366438,-0.196098844,-0.832941502,0.016520736,-0.158081273,-0.998885074,-0.281810893,-1.062468347,-0.065128401,-0.575429556,-1.18757962,,,,Mg(WO2)2,mp-1041947
0.249322468,0.628474797,0.409852047,-1.069511524,1.267664869,0.167470699,-1.119212851,1.252802399,-0.382123883,0.37521103,-0.075012921,0.898583465,-0.564352217,-0.245996533,-0.717033693,,,,Dy2MgSe4,mp-1232066
-0.907893455,2.322365396,0.889113672,1.340985268,-0.92851718,1.364470477,1.836857993,1.389215468,-0.234559902,-0.580171718,0.48257127,0.5440107,2.303074056,-0.264912336,-0.625093656,,,,YPt3C,mp-1018645
0.370681412,-1.169410735,0.25037273,1.369433735,1.220964919,-0.505575133,-1.219065686,-0.228112835,-0.763771002,-0.35234545,-0.314893147,-0.593521229,0.605649698,-0.239408827,-0.006998311,,,,CaTi2O4,mp-1390652
0.520549869,-0.412400577,0.995986001,-1.271391593,0.147952343,0.296998305,0.418362355,-0.125351919,-0.753703699,0.006324363,0.217764705,1.608429308,-0.032118571,-0.733856794,-0.549537913,,,,LiSnCl3,mp-998230
0.797970689,0.730946391,-0.997923841,-1.257391905,0.64084727,-1.079791625,1.153959423,-0.550722392,0.332071939,1.482042112,0.038334424,0.131457141,1.673732509,-0.988178353,0.192999923,,,,EuAgO3,mp-1077622
1.00442588,-0.318831825,-1.332834244,1.285743483,-1.23500771,-0.726372507,1.254973851,-0.221877324,-0.545083162,-0.292388183,-0.093159819,-0.422418426,1.140354705,-1.63774376,-0.590163031,,,,Mo8O23,mp-2669
0.455973219,1.42180258,-0.895382038,-1.758695794,0.965984432,-0.361708175,-1.077311303,-0.904499137,0.36386402,2.599863004,-0.659719613,-1.507319821,3.010340487,-0.919465144,-0.449993338,,,,Pu2O3,mp-1219669
0.615411387,1.313251938,-0.145638033,-0.4493919,0.938260334,-0.346107354,-0.90109112,-0.068374156,2.705001504,0.001615718,-0.390102171,-0.686828666,0.79901721,-1.020423984,-0.063879247,,,,HoFeO3,mp-19785
-0.197763197,-0.863923298,0.115473263,1.306857003,0.610614485,0.88893917,-1.326554398,0.217483597,1.510011265,-0.194005639,-0.288048287,0.884668001,-0.689135246,-0.229666767,0.489263832,,,,Y(CoS2)2,mp-1045429
-0.549886881,-0.380658059,-1.048605986,-1.010011077,-0.383460913,-1.230218304,1.369998247,0.513838845,-0.142242138,2.226146581,2.517865061,0.382884073,-0.219089733,-0.754121198,0.229544766,,,,NdGa3Pd,mp-1220159
-0.193309533,1.837405291,-2.811700259,-1.348345149,0.095155355,0.256293622,-1.242217782,-0.272674233,-0.801483663,-0.432064516,-1.024494538,1.56397715,-0.24535063,0.826090025,-0.452173548,,,,BiSbS3,mp-1227486
0.546283165,0.941837528,-1.095802961,0.943919454,0.920326692,-0.617372237,0.914843246,-1.027103073,-0.395600119,3.006726901,-0.550919051,-0.529420778,0.465155744,-0.997128789,2.57872589,,,,RbNpO3,mp-975288
-0.147282597,-1.217436545,-0.060980131,0.388779252,1.184479985,0.660317534,-1.332131287,0.14718187,-0.492961549,-0.399764395,-0.318014825,0.270657869,-0.923781751,-0.265200804,-0.610962392,,,,Mg(MnS2)2,mp-1410838
0.5373309,0.121233637,0.542941633,-1.314030356,1.152393634,0.013447669,-1.113055489,1.263433075,0.458186215,1.68154163,-0.34631737,1.202768886,-0.319963998,0.49092111,-0.638809575,,,,Eu2MgSe4,mp-1232132
-0.076102527,0.167400692,0.055946033,-1.426199019,1.382890648,0.916577705,-1.212139416,-0.158552771,-0.55373418,2.712814269,-0.424486754,-1.138260373,-0.798296752,-0.599210418,-0.306648936,,,,Nd2MgS4,mp-1232386
0.469538363,-0.824399642,-1.207950453,-0.606583952,0.807479238,-0.931018463,-0.97169577,-0.534244753,-0.005557113,-0.339438504,0.879859302,-0.034762538,0.227225868,-0.094774562,-0.951897593,,,,Al2NiO4,mp-1285355
0.525048086,-0.588071615,-1.276737301,-0.344513659,0.903827573,-0.608981168,-0.907089982,-0.335656042,0.386331338,-0.571873402,-0.264759158,1.024006493,0.631095819,-0.072429705,-0.976287835,,,,Zn(NiO2)2,mp-1656374
-0.129393234,-1.196834679,-0.538053875,0.725068254,0.804007898,0.447454372,0.76016859,0.243122744,-0.600197615,-0.257504019,-0.247935619,0.068319161,-0.645293286,-0.19093598,-0.645636737,,,,Mg(CrS2)2,mp-2224842
-0.277845869,1.267664788,0.727396906,1.337714109,1.751372715,0.901283174,-1.534538533,0.555193158,-0.975566492,-0.44301143,-0.638227553,-0.710685576,-0.680252088,-0.518443546,0.113444998,,,,Sr(LuS2)2,mp-1192751
0.491963078,-1.047884113,0.446810231,-1.003389465,0.715108911,-0.818993847,0.665379908,0.137524782,-0.270822871,-0.557258761,-0.005962951,-1.52304749,0.36606603,-0.841525904,1.449542698,,,,KBeO3,mp-973396
0.659253537,-0.986883989,-0.432423961,0.173475852,0.367725682,-0.926969263,-1.064750451,-0.441889811,-0.444449136,-0.326337938,0.672638619,-0.095315265,0.664093337,-0.418169035,-1.000171991,,,,MnAlO3,mp-1260288
0.792314441,-0.640381526,1.023476476,-0.519443378,1.602371647,0.356504223,0.759686712,0.183941872,1.861454052,-0.169210387,-1.542830921,0.068145135,-0.26593124,-0.898040879,-1.089505387,,,,Li2FeF4,mp-777665
0.550560645,-0.666027003,0.121200012,1.333736567,0.445068315,-0.594635743,-1.15755157,-0.396733253,-0.743597966,-0.218117274,0.273242905,-0.848217281,0.578829302,-0.652736195,0.352446383,,,,YSiO3,mp-1187862
0.128273185,-0.680152889,-1.293045442,-0.920325609,0.565008103,-0.379449198,-1.078515596,0.563569846,-0.709146004,-0.258212751,0.871730688,1.944470395,-1.190257894,0.14080902,-0.766025235,,,,Al2ZnSe4,mp-1104860
-0.37286804,-0.29640582,0.410293398,0.752423159,0.621160194,2.518768625,-1.361911319,-0.679926271,-0.45748571,-0.502011542,0.4168653,-0.382747466,0.079176434,-0.668632976,0.61653137,,,,CaTcN3,mp-989634
0.713571987,1.406913911,-0.085062273,0.400621476,1.466684402,-0.261047671,-1.025205306,-0.02337096,-0.54236374,1.999166582,-0.473042725,-1.303671196,1.484858984,-0.688115736,-0.135566118,,,,PrLuO3,mp-21872
-0.841802281,0.567935066,1.444624971,2.119217287,-0.317140513,1.005834726,-0.990006822,0.608845109,0.572760571,2.528686574,1.207216746,-0.578713001,2.186430346,1.424913453,-0.278203992,,,,Gd3SnC,mp-1207074
0.968580175,0.079096617,-0.039263289,-1.542041618,0.472047791,-0.45324969,-0.944775855,-0.349202622,-0.299191666,3.264529751,-0.30456879,-1.453728432,2.280552986,-1.330617364,0.17475172,,,,Pr6O11,mp-559771
1.027077816,1.092917271,0.219199277,-1.137714238,-0.768570149,-0.347384612,-0.940552976,-0.184248151,-0.20902302,0.309119543,-0.299857168,0.238804943,1.481479616,-0.1987217,-0.142544267,,,,DySeO3,mp-769393
0.915627911,-1.458567808,1.236016753,-1.571118141,-0.413771044,0.802214654,0.337048243,0.35544016,-0.655272294,0.01081373,-0.328046118,-0.986498945,0.553497138,0.503679395,-0.336589945,,,,NaNO3,mp-1220986
0.625420793,-0.18737779,-1.778341997,-0.848649054,0.223265131,-0.77056351,-0.905168087,-0.65615583,-0.48126612,-0.317158013,0.113240822,1.343390046,1.41405695,-0.186307436,-0.357926479,,,,CdGeO3,mp-8275
0.54736354,-0.217130608,-0.203072549,-0.112259876,0.608436942,-1.084720049,0.923454648,-0.475810608,-0.25093312,-0.492776346,0.004616539,0.005369555,1.0321892,-0.937354481,0.232507345,,,,CaRhO3,mp-1078659
-0.189602993,-0.653756635,-1.015564961,-0.25005813,1.125048599,-0.386701234,-0.869799526,-0.02846207,1.164206001,-0.81846031,-0.272443201,0.525345822,0.735712363,-0.494216822,-0.982922043,,,,Ni5O4,mp-1094094
-0.116104594,-0.554896565,-0.7575002,0.977154206,-0.005452562,0.455899031,0.852931883,0.14342005,-0.467551298,-0.304571743,-0.002506594,-0.25939601,-0.794554688,-0.633068654,-0.393026908,,,,Mg(MoS2)2,mp-2225036
0.065072254,-0.460409586,0.025051204,0.903311725,0.967024324,1.191742559,-1.282312707,-0.454393749,-0.994124794,3.919394841,-0.748790175,0.221338741,-2.041214005,-0.790637221,-0.242923612,,,,CeMgS3,mp-1232197
0.308726485,-0.456261378,-0.321694326,1.15632151,0.302708349,-0.351388401,-1.125229746,-0.523160267,-0.564113718,-0.298165134,-0.333893506,-0.510755108,0.786168786,0.129066972,1.821934617,,,,BaTiO3,mp-995191
-0.809454751,-0.680374529,0.572958477,1.605942994,-0.043147842,-0.040225619,-1.245422119,1.087539758,0.922817789,-0.275494053,0.525891805,1.792224801,-1.135123895,-0.097440028,1.008433244,,,,La2CoSb4,mp-1223367
-1.259094253,1.583893801,0.314758131,-0.664378877,-0.297171598,-0.524275389,0.759828231,-0.461638475,-0.452557153,-0.75652921,1.481985863,0.328352544,0.472557774,-0.305479288,1.207781152,,,,BaSi3Pt,mp-1069809
0.783394801,-0.58483883,-0.071505735,1.745444103,-0.298526911,-0.527189207,-1.150137937,-0.339117044,-0.820936306,-0.290065682,-0.397970192,-0.49178984,1.584524601,-1.444275919,-0.175223857,,,,Zr19O40,mp-685070
0.516426588,-0.239198492,-1.29159492,0.762238519,0.323168217,-1.069908889,1.040323095,-0.571926475,-0.421268656,-0.291478645,1.083047859,-0.661831548,0.35816021,-1.039208038,-0.613870435,,,,AlMoO3,mp-1433892
0.845369021,0.373025413,-1.216196412,-0.461009706,0.712477279,-0.85253073,1.254339335,-0.583432485,0.007603648,2.469985328,0.090194146,-0.275715783,1.2184757,-1.03409296,0.203082322,,,,PrRhO3,mp-4789
0.970962392,2.212711924,-0.470394674,1.581643081,-0.789570237,-0.104297739,-0.76298062,0.330607312,-0.400800566,-1.045718493,-0.254841859,-0.87348782,0.909702851,-1.757105112,-1.218926142,,,,W3O8,mp-555619
0.370280673,-0.745338103,0.247255867,-0.082152537,1.357895205,-0.445975225,-1.123577608,-0.139532784,2.5896928,-0.555788121,-0.400655499,0.050376945,0.402028657,-0.190615792,0.172804788,,,,Ca(FeO2)2,mp-1400773
1.085194543,-0.404006571,-0.860022571,1.41532782,-1.181889307,-0.784072899,1.143195351,-0.179666223,-0.5930867,-0.232009442,-0.246291445,-0.518357009,1.39876619,-1.947664718,-0.508284271,,,,NbO3,mp-1179977
-0.801127072,-0.776256064,0.561607699,1.693935328,0.000791273,-0.306168842,-1.237727529,0.940071533,-0.690697956,-0.312495673,0.606377795,1.76677469,-0.861393938,-0.014611895,0.804639626,,,,La2MnSb4,mp-1223237
1.041738527,-1.14997199,0.039159283,1.49628003,-0.699971984,-0.428046537,-1.06991734,0.11059538,-0.695699527,-0.407202392,-0.23229465,-0.363216626,1.357880573,-1.227895645,-0.798637523,,,,V6O13,mp-714921
0.577308134,2.199388119,0.134450918,-1.34984327,-0.275972278,0.121172372,0.128847935,-0.326443775,-0.231027587,-0.585007756,-0.616478821,1.102544984,0.082873472,0.04984884,1.142977691,,,,RbBiF3,mp-1173046
-0.674538493,0.667874012,-0.148587625,-1.478614087,-0.340226549,-1.041181599,1.405280472,1.758687516,-0.258136769,1.753564571,2.327883402,0.107251547,-0.74583658,-0.373324299,-0.377528264,,,,Nd(In2Au)2,mp-607126
0.111451775,-1.597924097,-2.116433069,-0.909096744,0.565436179,-0.266817434,-1.001663758,1.939152518,-0.803618668,-0.134835015,0.734787753,0.053612277,-1.449144482,-0.178619809,-0.272483581,,,,Zn2GaSe4,mp-1207460
